,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether,USDT,tether,36786,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66056977707.861404,68158976391.28773,,3,,,,2022-07-30T20:55:00.000Z,1.0002673706527148,57967296983.39775,-19.2492,-0.00186236,-0.00053211,0.02579662,0.14204435,0.09040318,0.00815204,66074639405.10752,5.9794,68177200101.29,,2022-07-30T20:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-30 20:58:11.678629
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457718596.76835,54457718596.76835,,4,,,,2022-07-30T20:55:00.000Z,0.999734238732777,6502831835.007509,-25.1596,-0.0330255,-0.04748994,-0.04491067,-0.01803699,-0.0522844,-0.04208444,54443245844.464,4.9293,54443245844.46,,2022-07-30T20:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-30 20:58:11.678629
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-30T20:55:00.000Z,290.1480873621886,1574672276.732986,-35.4664,-0.51832442,-1.92568859,13.18099591,37.82370374,-9.26852067,-24.70398466,46811697725.517555,4.2383,58029617472.44,,2022-07-30T20:55:00.000Z,,,,,,2022-07-30 20:58:11.678629
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-30T20:56:00.000Z,0.39414717908846536,1709080421.873343,-2.8789,-0.22586227,6.9269414,10.75010225,24.12156448,-5.76220291,-34.35696209,19054296965.185764,1.7253,39414717908.85,,2022-07-30T20:56:00.000Z,,,,,,2022-07-30 20:58:11.678629
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,,2022-07-30T20:55:00.000Z,0.5326781714224721,1273571522.3394096,-20.6587,0.13506892,1.03914855,7.2075522,21.25848192,-11.36880854,-31.16457481,18075926853.65293,1.6369,23970517714.01,,2022-07-30T20:55:00.000Z,,,,,,2022-07-30 20:58:11.678629
7,4687,Binance USD,BUSD,binance-usd,4175,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-30T20:56:00.000Z,1.000262345495221,6482371048.734805,-27.5723,0.13213916,-0.05122375,-0.04355499,-0.1044349,-0.07294817,-0.02912878,17863308663.634304,1.6175,17863308663.63,,2022-07-30T20:56:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-30 20:58:11.678629
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346026765.75456744,511616946.142289,,9,,,,2022-07-30T20:55:00.000Z,45.227132403750225,1992407549.8792608,-5.2514,0.36897228,7.18210985,14.5510698,43.22234756,-0.92691631,-48.59880499,15649798350.023287,1.4172,23138967363.18,,2022-07-30T20:55:00.000Z,,,,,,2022-07-30 20:58:11.678629
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-30T20:56:00.000Z,0.0704662890014629,765365406.0974531,8.0544,-0.30113647,1.27902226,4.75896632,11.21745099,-18.28661792,-45.98424159,9348816419.201303,0.8464,9348816419.2,,2022-07-30T20:56:00.000Z,,,,,,2022-07-30 20:58:11.678629
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7614446417.678581,,2022-07-30T20:56:00.000Z,8.414963791263434,813665397.5476679,-2.3827,-0.45190884,2.06885138,15.73286626,25.50852344,-18.59132134,-44.12999819,8310444176.364616,0.7524,9284258762.46,,2022-07-30T20:56:00.000Z,,,,,,2022-07-30 20:58:11.678629
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-30T20:55:00.000Z,0.9428716721955811,929351134.8176478,-40.7657,-0.64736354,-0.05954569,12.41784601,113.76732142,42.6002275,-11.87859392,7575789029.1417675,0.6859,9428716721.96,,2022-07-30T20:55:00.000Z,,,,,,2022-07-30 20:58:11.678629
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7469392220.548443,7469392220.548443,,13,,,,2022-07-30T20:55:00.000Z,0.9995566272398987,429372904.8004603,-40.2573,0.08539652,-0.03624947,-0.02594227,-0.00816099,-0.06495756,-0.03948638,7466080495.503339,0.676,7466080495.5,,2022-07-30T20:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-30 20:58:11.678629
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322836.16267467,404229626.49901325,,14,,,,2022-07-30T20:55:00.000Z,24.697903327103937,767118572.6770986,-15.5723,-0.45344036,0.9331175,6.22494429,53.92605258,-6.25012955,-57.42734173,7022177921.23375,0.6358,17782490395.51,,2022-07-30T20:55:00.000Z,,,,,,2022-07-30 20:58:11.678629
14,5994,Shiba Inu,SHIB,shiba-inu,379,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2022-07-30T20:55:00.000Z,1.2103971949037978e-05,661112176.8057023,10.8055,-0.42881252,2.79662514,5.20128559,21.83830633,3.19488274,-42.44373808,6645846525.765575,0.6017,7138136265.43,,2022-07-30T20:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-30 20:58:11.678629
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107862.0,19107862.0,,1,,,,2022-07-30T20:58:00.000Z,23966.922153144504,28330007468.03274,-21.927,-0.04686109,0.24533694,7.31063953,27.74847386,-24.50039736,-37.11041599,457956641067.028,41.4703,503305365216.03,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 20:59:12.030756
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121762185.999,121762185.999,,2,,,,2022-07-30T20:57:00.000Z,1701.6200900991432,16125265356.706636,-30.4654,0.48020242,-1.54786263,11.59508347,68.21491456,-12.57841327,-38.85224852,207192981910.28702,18.7612,207192981910.29,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 20:59:12.030756
2,825,Tether,USDT,tether,36786,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66056977707.861404,68158976391.28773,,3,,,,2022-07-30T20:57:00.000Z,1.0002652187869632,57962642805.01352,-19.2332,-0.00203837,-0.00028359,0.02578584,0.14207418,0.0862928,0.00710664,66074497259.359535,5.9834,68177053432.33,,2022-07-30T20:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-30 20:59:12.030756
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457718596.76835,54457718596.76835,,4,,,,2022-07-30T20:57:00.000Z,0.999726201706744,6502685736.781176,-25.1357,-0.02847196,-0.04319707,-0.04295532,-0.01825075,-0.05218172,-0.0424251,54442808166.36194,4.9298,54442808166.36,,2022-07-30T20:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-30 20:59:12.030756
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-30T20:57:00.000Z,290.0909458395774,1574574469.4348245,-35.4598,-0.45699625,-1.92304802,13.16028798,37.70595284,-9.28288515,-24.87027264,46802478668.764946,4.2379,58018189167.92,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 20:59:12.030756
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-30T20:58:00.000Z,0.3938478278845502,1710287688.3359957,-2.7533,-0.29372021,6.78788078,10.62505607,23.99852729,-5.87478992,-34.61151114,19039825399.64145,1.724,39384782788.46,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 20:59:12.030756
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,,2022-07-30T20:57:00.000Z,0.5326676416338669,1274030990.2448304,-20.5799,0.18822373,1.03781382,7.19451717,21.18147519,-11.40831221,-31.26060443,18075569535.296703,1.6368,23970043873.52,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 20:59:12.030756
7,4687,Binance USD,BUSD,binance-usd,4175,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-30T20:58:00.000Z,0.9988697955652962,6480718159.823414,-27.5531,-0.15678544,-0.18237147,-0.2140692,-0.05657382,-0.26304638,0.00991962,17838439638.6832,1.6152,17838439638.68,,2022-07-30T20:58:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-30 20:59:12.030756
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346026765.75456744,511616946.142289,,9,,,,2022-07-30T20:57:00.000Z,45.21813239407939,1992069806.4241843,-5.1663,0.41269839,7.15624898,14.44652866,43.12380717,-0.95536415,-48.71264722,15646684105.785128,1.4169,23134362805.72,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 20:59:12.030756
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-30T20:58:00.000Z,0.07045091087454729,765141521.414239,8.1279,-0.17922088,1.37104787,4.65804813,11.08990005,-18.31446522,-46.11674571,9346776191.349909,0.8463,9346776191.35,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 20:59:12.030756
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7610312625.490491,,2022-07-30T20:58:00.000Z,8.410395407736218,813159186.7118982,-2.3179,-0.53515647,2.17377548,15.56581102,25.25716442,-18.63723786,-44.4896302,8305932535.290347,0.7521,9279218449.05,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 20:59:12.030756
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-30T20:57:00.000Z,0.942837294742829,929194595.2828397,-40.7201,-0.61420726,-0.06295045,12.41032716,113.72665504,42.61025339,-12.08365305,7575512813.048857,0.6859,9428372947.43,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 20:59:12.030756
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7469392220.548443,7469392220.548443,,13,,,,2022-07-30T20:57:00.000Z,0.9995192213978168,429331576.4562258,-40.2571,0.07581557,-0.04180097,-0.02964946,-0.01964803,-0.0719052,-0.05839426,7465801096.597489,0.676,7465801096.6,,2022-07-30T20:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-30 20:59:12.030756
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322836.16267467,404229626.49901325,,14,,,,2022-07-30T20:57:00.000Z,24.701263913887153,767393130.5165894,-15.4898,-0.25649603,0.91830041,6.23555355,53.85904003,-6.30986732,-57.54264864,7023133412.799125,0.6359,17784910018.0,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 20:59:12.030756
14,5994,Shiba Inu,SHIB,shiba-inu,379,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2022-07-30T20:57:00.000Z,1.2105001988816843e-05,661182818.3841541,10.8968,-0.35322186,2.79699685,5.20298335,21.75279564,3.20675,-42.50709984,6646412082.783932,0.6018,7138743715.97,,2022-07-30T20:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-07-30 20:59:12.030756
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107862.0,19107862.0,,1,,,,2022-07-30T20:58:00.000Z,23966.922153144504,28330007468.03274,-21.927,-0.04686109,0.24533694,7.31063953,27.74847386,-24.50039736,-37.11041599,457956641067.028,41.4703,503305365216.03,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 21:00:12.339014
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121762185.999,121762185.999,,2,,,,2022-07-30T20:57:00.000Z,1701.6200900991432,16125265356.706636,-30.4654,0.48020242,-1.54786263,11.59508347,68.21491456,-12.57841327,-38.85224852,207192981910.28702,18.7612,207192981910.29,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 21:00:12.339014
2,825,Tether,USDT,tether,36786,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66056977707.861404,68158976391.28773,,3,,,,2022-07-30T20:57:00.000Z,1.0002652187869632,57962642805.01352,-19.2332,-0.00203837,-0.00028359,0.02578584,0.14207418,0.0862928,0.00710664,66074497259.359535,5.9834,68177053432.33,,2022-07-30T20:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-30 21:00:12.339014
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457718596.76835,54457718596.76835,,4,,,,2022-07-30T20:57:00.000Z,0.999726201706744,6502685736.781176,-25.1357,-0.02847196,-0.04319707,-0.04295532,-0.01825075,-0.05218172,-0.0424251,54442808166.36194,4.9298,54442808166.36,,2022-07-30T20:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-30 21:00:12.339014
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-30T20:57:00.000Z,290.0909458395774,1574574469.4348245,-35.4598,-0.45699625,-1.92304802,13.16028798,37.70595284,-9.28288515,-24.87027264,46802478668.764946,4.2379,58018189167.92,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 21:00:12.339014
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-30T20:58:00.000Z,0.3938478278845502,1710287688.3359957,-2.7533,-0.29372021,6.78788078,10.62505607,23.99852729,-5.87478992,-34.61151114,19039825399.64145,1.724,39384782788.46,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 21:00:12.339014
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34277702081.605,,7,,,,2022-07-30T20:57:00.000Z,0.5326676416338669,1274030990.2448304,-20.5799,0.18822373,1.03781382,7.19451717,21.18147519,-11.40831221,-31.26060443,18075569535.296703,1.6368,23970043873.52,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 21:00:12.339014
7,4687,Binance USD,BUSD,binance-usd,4175,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-30T20:58:00.000Z,0.9988697955652962,6480718159.823414,-27.5531,-0.15678544,-0.18237147,-0.2140692,-0.05657382,-0.26304638,0.00991962,17838439638.6832,1.6152,17838439638.68,,2022-07-30T20:58:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-30 21:00:12.339014
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346026765.75456744,511616946.142289,,9,,,,2022-07-30T20:57:00.000Z,45.21813239407939,1992069806.4241843,-5.1663,0.41269839,7.15624898,14.44652866,43.12380717,-0.95536415,-48.71264722,15646684105.785128,1.4169,23134362805.72,,2022-07-30T20:57:00.000Z,,,,,,2022-07-30 21:00:12.339014
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-30T20:58:00.000Z,0.07045091087454729,765141521.414239,8.1279,-0.17922088,1.37104787,4.65804813,11.08990005,-18.31446522,-46.11674571,9346776191.349909,0.8463,9346776191.35,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 21:00:12.339014
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7610312625.490491,,2022-07-30T20:58:00.000Z,8.410395407736218,813159186.7118982,-2.3179,-0.53515647,2.17377548,15.56581102,25.25716442,-18.63723786,-44.4896302,8305932535.290347,0.7521,9279218449.05,,2022-07-30T20:58:00.000Z,,,,,,2022-07-30 21:00:12.339014
